year,round,circuitId,driverId,constructorId,grid,Top 3 Finish,Driver Top 3 Finish Percentage (Last Year),Constructor Top 3 Finish Percentage (Last Year),Driver Top 3 Finish Percentage (This Year till last race),Constructor Top 3 Finish Percentage (This Year till last race),Driver Avg position (Last Year),Constructor Avg position (Last Year),Driver Average Position (This Year till last race),Constructor Average Position (This Year till last race)
2001,15,14,23,3,4,1,17.647058823529413,8.823529411764707,28.57142857142857,21.428571428571427,9.647058823529411,4.823529411764706,8.714285714285714,10.785714285714285
2001,15,14,30,6,3,0,70.58823529411765,61.76470588235294,85.71428571428571,75.0,5.294117647058823,5.794117647058823,3.5714285714285716,4.928571428571429
2001,15,14,37,19,10,0,0.0,0.0,0.0,3.571428571428571,16.0,13.78125,14.2,14.385714285714286
2001,15,14,35,16,15,0,0.0,0.0,14.285714285714285,7.142857142857142,9.529411764705882,4.764705882352941,10.428571428571429,11.285714285714285
2001,15,14,55,17,16,0,0.0,0.0,0.0,0.0,16.11764705882353,14.676470588235293,9.0,10.535714285714285
2001,15,14,21,22,14,0,17.647058823529413,8.823529411764707,7.142857142857142,3.571428571428571,11.176470588235293,11.205882352941176,12.571428571428571,12.785714285714285
2001,15,14,2,15,8,0,0.0,0.0,7.142857142857142,3.571428571428571,15.625,7.8125,11.571428571428571,11.178571428571429
2001,15,14,49,20,12,0,11.76470588235294,5.88235294117647,0.0,0.0,13.294117647058824,6.647058823529412,11.666666666666666,5.833333333333333
2001,15,14,50,21,19,0,0.0,0.0,0.0,0.0,14.470588235294118,7.235294117647059,11.5,13.75
2001,15,14,57,1,7,0,64.70588235294117,64.70588235294117,14.285714285714285,35.71428571428571,4.823529411764706,5.0,11.285714285714286,8.285714285714286
2001,15,14,56,19,13,0,0.0,0.0,7.142857142857142,3.571428571428571,11.5625,13.78125,14.571428571428571,14.385714285714286
2001,15,14,14,1,6,0,64.70588235294117,64.70588235294117,57.14285714285714,35.71428571428571,5.176470588235294,5.0,5.285714285714286,8.285714285714286
2001,15,14,18,22,11,0,0.0,8.823529411764707,0.0,3.571428571428571,11.235294117647058,11.205882352941176,13.0,12.785714285714285
2001,15,14,15,17,5,0,0.0,0.0,0.0,0.0,13.235294117647058,14.676470588235293,12.071428571428571,10.535714285714285
2001,16,19,57,1,4,1,64.70588235294117,64.70588235294117,13.333333333333334,33.333333333333336,4.823529411764706,5.0,11.733333333333333,9.0
2001,16,19,30,6,1,1,70.58823529411765,61.76470588235294,80.0,73.33333333333333,5.294117647058823,5.794117647058823,3.6,4.8
2001,16,19,14,1,7,1,64.70588235294117,64.70588235294117,53.333333333333336,33.333333333333336,5.176470588235294,5.0,6.266666666666667,9.0
2001,16,19,15,17,8,0,0.0,0.0,0.0,0.0,13.235294117647058,14.676470588235293,12.733333333333333,10.833333333333332
2001,16,19,56,19,14,0,0.0,0.0,6.666666666666667,3.3333333333333335,11.5625,13.78125,14.866666666666667,14.115151515151515
2001,16,19,2,15,6,0,0.0,0.0,6.666666666666667,3.3333333333333335,15.625,7.8125,11.533333333333333,11.033333333333333
2001,16,19,55,17,9,0,0.0,0.0,0.0,0.0,16.11764705882353,14.676470588235293,8.933333333333334,10.833333333333332
2001,16,19,21,22,12,0,17.647058823529413,8.823529411764707,6.666666666666667,3.3333333333333335,11.176470588235293,11.205882352941176,12.4,12.966666666666667
2001,16,19,18,22,10,0,0.0,8.823529411764707,0.0,3.3333333333333335,11.235294117647058,11.205882352941176,13.533333333333333,12.966666666666667
2001,16,19,49,20,15,0,11.76470588235294,5.88235294117647,0.0,0.0,13.294117647058824,6.647058823529412,12.0,12.0
2001,16,19,37,19,16,0,0.0,0.0,0.0,3.3333333333333335,16.0,13.78125,13.363636363636363,14.115151515151515
2001,16,19,22,6,5,0,52.94117647058824,61.76470588235294,66.66666666666666,73.33333333333333,6.294117647058823,5.794117647058823,6.0,4.8
2001,16,19,35,16,18,0,0.0,0.0,13.333333333333334,6.666666666666667,9.529411764705882,4.764705882352941,10.133333333333333,11.033333333333333
2001,16,19,50,21,20,0,0.0,0.0,0.0,0.0,14.470588235294118,7.235294117647059,11.866666666666667,13.866666666666667
2001,16,19,23,3,2,0,17.647058823529413,8.823529411764707,33.33333333333333,26.666666666666664,9.647058823529411,4.823529411764706,8.333333333333334,10.2
2001,17,22,30,6,1,1,70.58823529411765,61.76470588235294,81.25,71.875,5.294117647058823,5.794117647058823,3.5,5.03125
2001,17,22,14,1,7,1,64.70588235294117,64.70588235294117,56.25,37.5,5.176470588235294,5.0,6.0625,8.5625
2001,17,22,57,1,5,0,64.70588235294117,64.70588235294117,18.75,37.5,4.823529411764706,5.0,11.0625,8.5625
2001,17,22,22,6,4,0,52.94117647058824,61.76470588235294,62.5,71.875,6.294117647058823,5.794117647058823,6.5625,5.03125
2001,17,22,23,3,3,0,17.647058823529413,8.823529411764707,31.25,25.0,9.647058823529411,4.823529411764706,9.0625,10.75
2001,17,22,18,22,9,0,0.0,8.823529411764707,0.0,3.125,11.235294117647058,11.205882352941176,13.25,12.6875
2001,17,22,15,17,8,0,0.0,0.0,0.0,0.0,13.235294117647058,14.676470588235293,12.1875,10.5
2001,17,22,2,15,10,0,0.0,0.0,6.25,3.125,15.625,7.8125,11.1875,11.21875
2001,17,22,35,16,14,0,0.0,0.0,12.5,6.25,9.529411764705882,4.764705882352941,10.5,11.1875
2001,17,22,49,20,15,0,11.76470588235294,5.88235294117647,0.0,0.0,13.294117647058824,6.647058823529412,11.857142857142858,12.428571428571429
2001,17,22,50,21,21,0,0.0,0.0,0.0,0.0,14.470588235294118,7.235294117647059,12.1875,13.9375
2001,17,22,21,22,6,0,17.647058823529413,8.823529411764707,6.25,3.125,11.176470588235293,11.205882352941176,12.125,12.6875
2001,17,22,37,19,16,0,0.0,0.0,0.0,3.125,16.0,13.78125,13.25,13.75
2001,17,22,56,19,13,0,0.0,0.0,6.25,3.125,11.5625,13.78125,14.25,13.75
2001,17,22,55,17,11,0,0.0,0.0,0.0,0.0,16.11764705882353,14.676470588235293,8.8125,10.5
2002,2,2,23,3,4,1,29.411764705882355,26.470588235294116,0.0,50.0,8.882352941176471,10.352941176470589,16.0,9.0
2002,2,2,31,3,2,1,23.52941176470588,26.470588235294116,100.0,50.0,11.823529411764707,10.352941176470589,2.0,9.0
2002,2,2,30,6,1,1,82.35294117647058,70.58823529411765,100.0,50.0,3.3529411764705883,4.911764705882353,1.0,8.0
2002,2,2,18,4,8,0,0.0,0.0,0.0,0.0,12.882352941176471,12.411764705882353,20.0,17.0
2002,2,2,2,15,7,0,5.88235294117647,2.941176470588235,0.0,0.0,11.058823529411764,5.529411764705882,19.0,18.5
2002,2,2,35,16,13,0,11.76470588235294,5.88235294117647,0.0,0.0,10.470588235294118,11.205882352941178,10.0,15.5
2002,2,2,37,19,17,0,0.0,2.941176470588235,0.0,0.0,13.615384615384615,14.10180995475113,8.0,6.0
2002,2,2,49,21,11,0,0.0,0.0,0.0,0.0,11.866666666666667,13.727450980392156,11.0,11.5
2002,2,2,21,17,9,0,5.88235294117647,2.941176470588235,0.0,0.0,12.411764705882353,6.205882352941177,17.0,15.0
2002,2,2,22,6,3,0,58.82352941176471,70.58823529411765,0.0,50.0,6.470588235294118,4.911764705882353,15.0,8.0
2002,2,2,56,19,20,0,5.88235294117647,2.941176470588235,0.0,0.0,14.588235294117647,14.10180995475113,4.0,6.0
2002,2,2,62,18,22,0,0.0,0.0,0.0,0.0,16.666666666666668,8.333333333333334,7.0,6.0
2002,2,2,8,1,5,0,0.0,29.411764705882355,100.0,50.0,11.823529411764707,8.852941176470589,3.0,6.0
2002,2,2,59,21,16,0,0.0,0.0,0.0,0.0,15.588235294117647,13.727450980392156,12.0,11.5
2002,2,2,14,1,6,0,58.82352941176471,29.411764705882355,0.0,50.0,5.882352941176471,8.852941176470589,9.0,6.0
2002,2,2,44,16,18,0,0.0,5.88235294117647,0.0,0.0,11.941176470588236,11.205882352941178,21.0,15.5
2002,2,2,15,4,12,0,0.0,0.0,0.0,0.0,11.941176470588236,12.411764705882353,14.0,17.0
2002,3,18,30,6,2,1,82.35294117647058,70.58823529411765,100.0,50.0,3.3529411764705883,4.911764705882353,2.0,8.25
2002,3,18,23,3,3,1,29.411764705882355,26.470588235294116,50.0,75.0,8.882352941176471,10.352941176470589,8.5,5.25
2002,3,18,14,1,4,1,58.82352941176471,29.411764705882355,0.0,25.0,5.882352941176471,8.852941176470589,14.5,12.5
2002,3,18,18,4,7,0,0.0,0.0,0.0,0.0,12.882352941176471,12.411764705882353,12.0,15.0
2002,3,18,31,3,1,0,23.52941176470588,26.470588235294116,100.0,75.0,11.823529411764707,10.352941176470589,2.0,5.25
2002,3,18,56,19,13,0,5.88235294117647,2.941176470588235,0.0,0.0,14.588235294117647,14.10180995475113,10.0,9.5
2002,3,18,37,19,11,0,0.0,2.941176470588235,0.0,0.0,13.615384615384615,14.10180995475113,9.0,9.5
2002,3,18,35,16,15,0,11.76470588235294,5.88235294117647,0.0,0.0,10.470588235294118,11.205882352941178,9.0,15.0
2002,3,18,8,1,5,0,0.0,29.411764705882355,50.0,25.0,11.823529411764707,8.852941176470589,10.5,12.5
2002,3,18,62,18,22,0,0.0,0.0,0.0,0.0,16.666666666666668,8.333333333333334,12.0,11.0
2002,3,18,2,15,9,0,5.88235294117647,2.941176470588235,0.0,0.0,11.058823529411764,5.529411764705882,12.0,12.0
2002,3,18,15,4,6,0,0.0,0.0,0.0,0.0,11.941176470588236,12.411764705882353,18.0,15.0
2002,3,18,44,16,17,0,0.0,5.88235294117647,0.0,0.0,11.941176470588236,11.205882352941178,21.0,15.0
2002,3,18,49,21,18,0,0.0,0.0,0.0,0.0,11.866666666666667,13.727450980392156,11.0,13.25
2002,3,18,59,21,21,0,0.0,0.0,0.0,0.0,15.588235294117647,13.727450980392156,15.5,13.25
2002,3,18,22,6,8,0,58.82352941176471,70.58823529411765,0.0,50.0,6.470588235294118,4.911764705882353,14.5,8.25
2002,3,18,21,17,14,0,5.88235294117647,2.941176470588235,0.0,0.0,12.411764705882353,6.205882352941177,15.0,13.0
2002,4,21,30,6,1,1,82.35294117647058,70.58823529411765,100.0,50.0,3.3529411764705883,4.911764705882353,1.6666666666666667,9.166666666666668
2002,4,21,22,6,2,1,58.82352941176471,70.58823529411765,0.0,50.0,6.470588235294118,4.911764705882353,16.666666666666668,9.166666666666668
2002,4,21,23,3,3,1,29.411764705882355,26.470588235294116,66.66666666666666,66.66666666666666,8.882352941176471,10.352941176470589,6.333333333333333,4.666666666666666
2002,4,21,31,3,4,0,23.52941176470588,26.470588235294116,66.66666666666666,66.66666666666666,11.823529411764707,10.352941176470589,3.0,4.666666666666666
2002,4,21,18,4,9,0,0.0,0.0,0.0,0.0,12.882352941176471,12.411764705882353,9.333333333333334,13.166666666666668
2002,4,21,14,1,6,0,58.82352941176471,29.411764705882355,33.33333333333333,33.33333333333333,5.882352941176471,8.852941176470589,10.666666666666666,10.833333333333332
2002,4,21,35,16,10,0,11.76470588235294,5.88235294117647,0.0,0.0,10.470588235294118,11.205882352941178,9.333333333333334,14.666666666666668
2002,4,21,15,4,8,0,0.0,0.0,0.0,0.0,11.941176470588236,12.411764705882353,17.0,13.166666666666668
2002,4,21,2,15,7,0,5.88235294117647,2.941176470588235,0.0,0.0,11.058823529411764,5.529411764705882,12.666666666666666,13.0
2002,4,21,59,21,20,0,0.0,0.0,0.0,0.0,15.588235294117647,13.727450980392156,17.0,15.333333333333332
2002,4,21,56,19,18,0,5.88235294117647,2.941176470588235,0.0,0.0,14.588235294117647,14.10180995475113,9.0,8.833333333333332
2002,4,21,8,1,5,0,0.0,29.411764705882355,33.33333333333333,33.33333333333333,11.823529411764707,8.852941176470589,11.0,10.833333333333332
2002,4,21,44,16,12,0,0.0,5.88235294117647,0.0,0.0,11.941176470588236,11.205882352941178,20.0,14.666666666666668
2002,4,21,37,19,22,0,0.0,2.941176470588235,0.0,0.0,13.615384615384615,14.10180995475113,8.666666666666666,8.833333333333332
2002,4,21,49,21,13,0,0.0,0.0,0.0,0.0,11.866666666666667,13.727450980392156,13.666666666666666,15.333333333333332
2002,4,21,21,17,15,0,5.88235294117647,2.941176470588235,0.0,0.0,12.411764705882353,6.205882352941177,17.333333333333332,13.833333333333332
2002,4,21,62,18,0,0,0.0,0.0,0.0,0.0,16.666666666666668,8.333333333333334,12.333333333333334,11.333333333333334
2002,5,4,30,6,1,1,82.35294117647058,70.58823529411765,100.0,62.5,3.3529411764705883,4.911764705882353,1.5,7.25
2002,5,4,31,3,4,1,23.52941176470588,26.470588235294116,50.0,62.5,11.823529411764707,10.352941176470589,3.25,4.375
2002,5,4,14,1,7,1,58.82352941176471,29.411764705882355,25.0,25.0,5.882352941176471,8.852941176470589,9.5,10.625
2002,5,4,2,15,8,0,5.88235294117647,2.941176470588235,0.0,0.0,11.058823529411764,5.529411764705882,12.0,12.0
2002,5,4,49,21,10,0,0.0,0.0,0.0,0.0,11.866666666666667,13.727450980392156,14.75,15.25
2002,5,4,35,16,15,0,11.76470588235294,5.88235294117647,0.0,0.0,10.470588235294118,11.205882352941178,8.75,13.75
2002,5,4,15,4,9,0,0.0,0.0,0.0,0.0,11.941176470588236,12.411764705882353,15.0,11.625
2002,5,4,23,3,3,0,29.411764705882355,26.470588235294116,75.0,62.5,8.882352941176471,10.352941176470589,5.5,4.375
2002,5,4,18,4,6,0,0.0,0.0,0.0,0.0,12.882352941176471,12.411764705882353,8.25,11.625
2002,5,4,44,16,13,0,0.0,5.88235294117647,0.0,0.0,11.941176470588236,11.205882352941178,18.75,13.75
2002,5,4,56,19,22,0,5.88235294117647,2.941176470588235,0.0,0.0,14.588235294117647,14.10180995475113,10.0,10.25
2002,5,4,59,21,14,0,0.0,0.0,0.0,0.0,15.588235294117647,13.727450980392156,15.75,15.25
2002,5,4,21,17,12,0,5.88235294117647,2.941176470588235,0.0,0.0,12.411764705882353,6.205882352941177,17.75,15.25
2002,5,4,8,1,5,0,0.0,29.411764705882355,25.0,25.0,11.823529411764707,8.852941176470589,11.75,10.625
2002,5,4,37,19,16,0,0.0,2.941176470588235,0.0,0.0,13.615384615384615,14.10180995475113,10.5,10.25
2002,5,4,22,6,2,0,58.82352941176471,70.58823529411765,25.0,62.5,6.470588235294118,4.911764705882353,13.0,7.25
2002,5,4,62,18,21,0,0.0,0.0,0.0,0.0,16.666666666666668,8.333333333333334,14.75,12.625
2002,6,70,30,6,3,1,82.35294117647058,70.58823529411765,100.0,60.0,3.3529411764705883,4.911764705882353,1.4,7.9
2002,6,70,22,6,1,1,58.82352941176471,70.58823529411765,20.0,60.0,6.470588235294118,4.911764705882353,14.4,7.9
2002,6,70,31,3,4,1,23.52941176470588,26.470588235294116,60.0,60.0,11.823529411764707,10.352941176470589,3.0,4.8
2002,6,70,23,3,2,0,29.411764705882355,26.470588235294116,60.0,60.0,8.882352941176471,10.352941176470589,6.6,4.8
2002,6,70,21,17,15,0,5.88235294117647,2.941176470588235,0.0,0.0,12.411764705882353,6.205882352941177,17.6,15.5
2002,6,70,14,1,8,0,58.82352941176471,29.411764705882355,40.0,30.0,5.882352941176471,8.852941176470589,8.2,10.6
2002,6,70,18,4,13,0,0.0,0.0,0.0,0.0,12.882352941176471,12.411764705882353,9.0,11.5
2002,6,70,35,16,17,0,11.76470588235294,5.88235294117647,0.0,0.0,10.470588235294118,11.205882352941178,8.4,13.0
2002,6,70,49,21,11,0,0.0,0.0,0.0,0.0,11.866666666666667,13.727450980392156,13.0,14.3
2002,6,70,15,4,16,0,0.0,0.0,0.0,0.0,11.941176470588236,12.411764705882353,14.0,11.5
2002,6,70,62,18,22,0,0.0,0.0,0.0,0.0,16.666666666666668,8.333333333333334,16.2,14.399999999999999
2002,6,70,56,19,20,0,5.88235294117647,2.941176470588235,0.0,0.0,14.588235294117647,14.10180995475113,10.8,11.5
2002,6,70,2,15,5,0,5.88235294117647,2.941176470588235,0.0,0.0,11.058823529411764,5.529411764705882,10.4,10.5
2002,6,70,44,16,9,0,0.0,5.88235294117647,0.0,0.0,11.941176470588236,11.205882352941178,17.6,13.0
2002,6,70,8,1,6,0,0.0,29.411764705882355,20.0,30.0,11.823529411764707,8.852941176470589,13.0,10.6
2002,6,70,59,21,12,0,0.0,0.0,0.0,0.0,15.588235294117647,13.727450980392156,15.6,14.3
2002,6,70,37,19,19,0,0.0,2.941176470588235,0.0,0.0,13.615384615384615,14.10180995475113,12.2,11.5
2002,7,6,14,1,2,1,58.82352941176471,29.411764705882355,33.33333333333333,24.999999999999996,5.882352941176471,8.852941176470589,7.833333333333333,11.0
2002,7,6,30,6,3,1,82.35294117647058,70.58823529411765,100.0,66.66666666666666,3.3529411764705883,4.911764705882353,1.3333333333333333,6.833333333333334
2002,7,6,23,3,4,1,29.411764705882355,26.470588235294116,50.0,58.33333333333333,8.882352941176471,10.352941176470589,6.166666666666667,4.583333333333334
2002,7,6,15,4,7,0,0.0,0.0,0.0,0.0,11.941176470588236,12.411764705882353,13.833333333333334,11.25
2002,7,6,21,17,11,0,5.88235294117647,2.941176470588235,0.0,0.0,12.411764705882353,6.205882352941177,15.5,14.75
2002,7,6,49,21,12,0,0.0,0.0,0.0,0.0,11.866666666666667,13.727450980392156,12.666666666666666,14.583333333333332
2002,7,6,22,6,5,0,58.82352941176471,70.58823529411765,33.33333333333333,66.66666666666666,6.470588235294118,4.911764705882353,12.333333333333334,6.833333333333334
2002,7,6,2,15,15,0,5.88235294117647,2.941176470588235,0.0,0.0,11.058823529411764,5.529411764705882,11.333333333333334,11.666666666666668
2002,7,6,56,19,19,0,5.88235294117647,2.941176470588235,0.0,0.0,14.588235294117647,14.10180995475113,11.5,12.666666666666668
2002,7,6,37,19,17,0,0.0,2.941176470588235,0.0,0.0,13.615384615384615,14.10180995475113,13.833333333333334,12.666666666666668
2002,7,6,59,21,21,0,0.0,0.0,0.0,0.0,15.588235294117647,13.727450980392156,16.5,14.583333333333332
2002,7,6,44,16,18,0,0.0,5.88235294117647,0.0,0.0,11.941176470588236,11.205882352941178,17.666666666666668,13.166666666666668
2002,7,6,18,4,8,0,0.0,0.0,0.0,0.0,12.882352941176471,12.411764705882353,8.666666666666666,11.25
2002,7,6,31,3,1,0,23.52941176470588,26.470588235294116,66.66666666666666,58.33333333333333,11.823529411764707,10.352941176470589,3.0,4.583333333333334
2002,7,6,35,16,14,0,11.76470588235294,5.88235294117647,0.0,0.0,10.470588235294118,11.205882352941178,8.666666666666666,13.166666666666668
2002,7,6,8,1,6,0,0.0,29.411764705882355,16.666666666666664,24.999999999999996,11.823529411764707,8.852941176470589,14.166666666666666,11.0
2002,7,6,62,18,22,0,0.0,0.0,0.0,0.0,16.666666666666668,8.333333333333334,15.833333333333334,14.166666666666668
2002,8,7,30,6,2,1,82.35294117647058,70.58823529411765,100.0,64.28571428571428,3.3529411764705883,4.911764705882353,1.4285714285714286,6.5
2002,8,7,14,1,8,1,58.82352941176471,29.411764705882355,42.857142857142854,28.57142857142857,5.882352941176471,8.852941176470589,6.857142857142857,10.857142857142858
2002,8,7,22,6,3,1,58.82352941176471,70.58823529411765,28.57142857142857,64.28571428571428,6.470588235294118,4.911764705882353,11.571428571428571,6.5
2002,8,7,8,1,5,0,0.0,29.411764705882355,14.285714285714285,28.57142857142857,11.823529411764707,8.852941176470589,14.857142857142858,10.857142857142858
2002,8,7,21,17,6,0,5.88235294117647,2.941176470588235,0.0,0.0,12.411764705882353,6.205882352941177,14.0,14.5
2002,8,7,15,4,10,0,0.0,0.0,0.0,0.0,11.941176470588236,12.411764705882353,12.428571428571429,11.071428571428571
2002,8,7,23,3,4,0,29.411764705882355,26.470588235294116,57.14285714285714,57.14285714285714,8.882352941176471,10.352941176470589,5.714285714285714,5.357142857142858
2002,8,7,44,16,11,0,0.0,5.88235294117647,0.0,0.0,11.941176470588236,11.205882352941178,17.285714285714285,13.642857142857142
2002,8,7,2,15,7,0,5.88235294117647,2.941176470588235,0.0,0.0,11.058823529411764,5.529411764705882,10.857142857142858,11.571428571428573
2002,8,7,49,21,19,0,0.0,0.0,0.0,0.0,11.866666666666667,13.727450980392156,11.714285714285714,13.785714285714285
2002,8,7,62,18,22,0,0.0,0.0,0.0,0.0,16.666666666666668,8.333333333333334,16.428571428571427,14.357142857142858
2002,8,7,18,4,13,0,0.0,0.0,0.0,0.0,12.882352941176471,12.411764705882353,9.714285714285714,11.071428571428571
2002,8,7,31,3,1,0,23.52941176470588,26.470588235294116,57.14285714285714,57.14285714285714,11.823529411764707,10.352941176470589,5.0,5.357142857142858
2002,8,7,56,19,14,0,5.88235294117647,2.941176470588235,0.0,0.0,14.588235294117647,14.10180995475113,11.142857142857142,12.214285714285715
2002,8,7,37,19,16,0,0.0,2.941176470588235,0.0,0.0,13.615384615384615,14.10180995475113,13.285714285714286,12.214285714285715
2002,8,7,59,21,17,0,0.0,0.0,0.0,0.0,15.588235294117647,13.727450980392156,15.857142857142858,13.785714285714285
2002,8,7,35,16,9,0,11.76470588235294,5.88235294117647,0.0,0.0,10.470588235294118,11.205882352941178,10.0,13.642857142857142
2002,9,20,22,6,4,1,58.82352941176471,70.58823529411765,37.5,68.75,6.470588235294118,4.911764705882353,10.5,5.9375
2002,9,20,30,6,3,1,82.35294117647058,70.58823529411765,100.0,68.75,3.3529411764705883,4.911764705882353,1.375,5.9375
2002,9,20,8,1,6,1,0.0,29.411764705882355,12.5,31.25,11.823529411764707,8.852941176470589,13.5,9.875
2002,9,20,23,3,2,0,29.411764705882355,26.470588235294116,50.0,50.0,8.882352941176471,10.352941176470589,5.875,6.125
2002,9,20,18,4,8,0,0.0,0.0,0.0,0.0,12.882352941176471,12.411764705882353,10.375,11.0
2002,9,20,2,15,9,0,5.88235294117647,2.941176470588235,0.0,0.0,11.058823529411764,5.529411764705882,11.0,11.4375
2002,9,20,15,4,7,0,0.0,0.0,0.0,0.0,11.941176470588236,12.411764705882353,11.625,11.0
2002,9,20,44,16,12,0,0.0,5.88235294117647,0.0,0.0,11.941176470588236,11.205882352941178,16.125,13.8125
2002,9,20,37,19,16,0,0.0,2.941176470588235,0.0,0.0,13.615384615384615,14.10180995475113,14.125,13.0625
2002,9,20,59,21,21,0,0.0,0.0,0.0,0.0,15.588235294117647,13.727450980392156,16.5,14.1875
2002,9,20,35,16,19,0,11.76470588235294,5.88235294117647,0.0,0.0,10.470588235294118,11.205882352941178,11.5,13.8125
2002,9,20,49,21,15,0,0.0,0.0,0.0,0.0,11.866666666666667,13.727450980392156,11.875,14.1875
2002,9,20,62,18,22,0,0.0,0.0,0.0,0.0,16.666666666666668,8.333333333333334,16.125,14.125
2002,9,20,56,19,17,0,5.88235294117647,2.941176470588235,0.0,0.0,14.588235294117647,14.10180995475113,12.0,13.0625
2002,9,20,31,3,1,0,23.52941176470588,26.470588235294116,50.0,50.0,11.823529411764707,10.352941176470589,6.375,6.125
2002,9,20,14,1,5,0,58.82352941176471,29.411764705882355,50.0,31.25,5.882352941176471,8.852941176470589,6.25,9.875
2002,9,20,21,17,18,0,5.88235294117647,2.941176470588235,0.0,0.0,12.411764705882353,6.205882352941177,12.875,13.625
2002,10,9,30,6,3,1,82.35294117647058,70.58823529411765,100.0,72.22222222222223,3.3529411764705883,4.911764705882353,1.4444444444444444,5.444444444444445
2002,10,9,22,6,2,1,58.82352941176471,70.58823529411765,44.44444444444444,72.22222222222223,6.470588235294118,4.911764705882353,9.444444444444445,5.444444444444445
2002,10,9,31,3,1,1,23.52941176470588,26.470588235294116,44.44444444444444,44.44444444444444,11.823529411764707,10.352941176470589,7.888888888888889,6.777777777777779
2002,10,9,35,16,9,0,11.76470588235294,5.88235294117647,0.0,0.0,10.470588235294118,11.205882352941178,11.555555555555555,13.444444444444445
2002,10,9,44,16,13,0,0.0,5.88235294117647,0.0,0.0,11.941176470588236,11.205882352941178,15.333333333333334,13.444444444444445
2002,10,9,2,15,10,0,5.88235294117647,2.941176470588235,0.0,0.0,11.058823529411764,5.529411764705882,10.555555555555555,10.88888888888889
2002,10,9,21,17,17,0,5.88235294117647,2.941176470588235,0.0,0.0,12.411764705882353,6.205882352941177,13.88888888888889,14.222222222222221
2002,10,9,23,3,4,0,29.411764705882355,26.470588235294116,44.44444444444444,44.44444444444444,8.882352941176471,10.352941176470589,5.666666666666667,6.777777777777779
2002,10,9,14,1,6,0,58.82352941176471,29.411764705882355,44.44444444444444,33.33333333333333,5.882352941176471,8.852941176470589,7.888888888888889,10.11111111111111
2002,10,9,37,19,21,0,0.0,2.941176470588235,0.0,0.0,13.615384615384615,14.10180995475113,13.666666666666666,13.222222222222221
2002,10,9,18,4,12,0,0.0,0.0,0.0,0.0,12.882352941176471,12.411764705882353,9.777777777777779,10.5
2002,10,9,8,1,5,0,0.0,29.411764705882355,22.22222222222222,33.33333333333333,11.823529411764707,8.852941176470589,12.333333333333334,10.11111111111111
2002,10,9,15,4,7,0,0.0,0.0,0.0,0.0,11.941176470588236,12.411764705882353,11.222222222222221,10.5
2002,10,9,59,21,18,0,0.0,0.0,0.0,0.0,15.588235294117647,13.727450980392156,15.88888888888889,13.944444444444445
2002,10,9,56,19,19,0,5.88235294117647,2.941176470588235,0.0,0.0,14.588235294117647,14.10180995475113,12.777777777777779,13.222222222222221
2002,10,9,49,21,16,0,0.0,0.0,0.0,0.0,11.866666666666667,13.727450980392156,12.0,13.944444444444445
2002,11,8,30,6,2,1,82.35294117647058,70.58823529411765,100.0,75.0,3.3529411764705883,4.911764705882353,1.4,5.05
2002,11,8,8,1,4,1,0.0,29.411764705882355,20.0,30.0,11.823529411764707,8.852941176470589,12.5,10.3
2002,11,8,14,1,6,1,58.82352941176471,29.411764705882355,40.0,30.0,5.882352941176471,8.852941176470589,8.1,10.3
2002,11,8,31,3,1,0,23.52941176470588,26.470588235294116,50.0,45.0,11.823529411764707,10.352941176470589,7.4,6.65
2002,11,8,23,3,5,0,29.411764705882355,26.470588235294116,40.0,45.0,8.882352941176471,10.352941176470589,5.9,6.65
2002,11,8,18,4,7,0,0.0,0.0,0.0,0.0,12.882352941176471,12.411764705882353,10.0,10.8
2002,11,8,2,15,10,0,5.88235294117647,2.941176470588235,0.0,0.0,11.058823529411764,5.529411764705882,10.1,10.55
2002,11,8,37,19,15,0,0.0,2.941176470588235,0.0,0.0,13.615384615384615,14.10180995475113,13.4,13.3
2002,11,8,62,18,19,0,0.0,0.0,0.0,0.0,16.666666666666668,8.333333333333334,16.333333333333332,14.766666666666666
2002,11,8,56,19,9,0,5.88235294117647,2.941176470588235,0.0,0.0,14.588235294117647,14.10180995475113,13.2,13.3
2002,11,8,15,4,8,0,0.0,0.0,0.0,0.0,11.941176470588236,12.411764705882353,11.6,10.8
2002,11,8,35,16,13,0,11.76470588235294,5.88235294117647,0.0,0.0,10.470588235294118,11.205882352941178,10.8,12.55
2002,11,8,44,16,11,0,0.0,5.88235294117647,0.0,0.0,11.941176470588236,11.205882352941178,14.3,12.55
2002,11,8,22,6,3,0,58.82352941176471,70.58823529411765,50.0,75.0,6.470588235294118,4.911764705882353,8.7,5.05
2002,11,8,49,21,0,0,0.0,0.0,0.0,0.0,11.866666666666667,13.727450980392156,12.6,14.25
2002,11,8,59,21,0,0,0.0,0.0,0.0,0.0,15.588235294117647,13.727450980392156,15.9,14.25
2002,11,8,21,17,0,0,5.88235294117647,2.941176470588235,0.0,0.0,12.411764705882353,6.205882352941177,13.2,13.8
2002,12,10,30,6,1,1,82.35294117647058,70.58823529411765,100.0,72.72727272727272,3.3529411764705883,4.911764705882353,1.3636363636363635,5.5
2002,12,10,31,3,4,1,23.52941176470588,26.470588235294116,45.45454545454545,40.90909090909091,11.823529411764707,10.352941176470589,7.090909090909091,6.454545454545455
